ORDERDATE,RETAILPRICE,USERR,id_order
2006-01-25,4.06,alfredo3,29772
2006-01-25,22.45,alfredo3,29773
2006-01-25,16.55,alfredo3,29774
2006-01-25,2.85,alfredo3,29775
2006-01-25,18.95,alfredo3,29776
2006-01-25,132.55,alfredo3,29777
2006-01-25,69.64,alfredo3,29778
2006-01-25,60.95,alfredo3,29779
2006-01-25,84.70,alfredo3,29780
2006-02-17,16.80,montalvo,29781
2013-07-11,56.62,montalvo,29782
2013-07-11,10.75,montalvo,29783
2013-07-11,66.05,montalvo,29784
2013-07-11,11.15,montalvo,29785
2013-07-11,20.99,montalvo,29786
2013-07-11,2.50,montalvo,29787
2013-07-11,2.85,montalvo,29788
2009-10-29,10.00,montalvo,29789
2009-10-29,1.60,montalvo,29790
2009-10-29,30.40,montalvo,29791
2009-10-29,4.95,montalvo,29792
2009-10-29,4.40,montalvo,29793
2007-10-07,35.94,montalvo,29794
2007-10-07,12.55,montalvo,29795
2010-11-11,48.36,montalvo,29796
2010-11-11,13.09,montalvo,29797
2014-12-26,2.03,,29798
2008-05-26,0.50,rocy,29799
2008-05-26,22.80,rocy,29800
2008-05-26,96.45,rocy,29801
2008-05-26,44.40,rocy,29802
2008-05-26,6.80,rocy,29803
2008-05-26,9.10,rocy,29804
2008-05-26,1.60,rocy,29805
2008-05-26,4.85,rocy,29806
2008-05-26,20.30,rocy,29807
2007-03-11,1.20,rocy,29808
2007-03-11,1.50,rocy,29809
2007-03-11,5.85,rocy,29810
2007-03-11,38.10,rocy,29811
2007-03-11,1.60,rocy,29812
2007-03-11,1.35,rocy,29813
2007-03-11,12.55,rocy,29814
2007-03-11,23.46,rocy,29815
2007-03-11,2.55,rocy,29816
2005-02-12,16.65,rocy,29817
2005-02-12,2.65,rocy,29818
2009-05-04,4.60,rocy,29819
2011-03-06,210.75,rocy,29820
2009-11-08,36.25,gna,29821
2009-11-08,1.60,gna,29822
2009-11-08,50.05,gna,29823
2011-01-25,19.50,gna,29824
2011-01-25,96.50,gna,29825
2010-07-11,4.23,gna,29826
2010-07-11,12.25,gna,29827
2010-07-11,44.98,gna,29828
2010-07-11,26.31,gna,29829
2013-01-24,2.55,gna,29830
2013-01-24,3.00,gna,29831
2013-01-24,24.14,gna,29832
2013-01-24,50.65,gna,29833
2013-01-24,10.06,gna,29834
2013-01-24,8.70,gna,29835
2013-01-24,38.15,gna,29836
2013-01-24,60.10,gna,29837
2013-01-24,19.85,gna,29838
2013-01-24,4.52,gna,29839
2013-01-24,0.09,gna,29840
2010-08-28,6.00,alfredo3,29841
2009-10-11,1.65,alfredo3,29842
2009-10-11,46.25,alfredo3,29843
2009-10-11,74.70,alfredo3,29844
2014-01-09,2.93,alfredo3,29845
2014-01-09,78.15,alfredo3,29846
2014-01-09,31.25,alfredo3,29847
2005-08-28,16.35,alfredo3,29848
2013-02-09,69.05,alfredo3,29849
2013-02-09,1.95,alfredo3,29850
2013-02-09,3.30,alfredo3,29851
2013-02-09,31.99,alfredo3,29852
2013-02-09,66.22,alfredo3,29853
2013-02-09,9.10,alfredo3,29854
2013-02-09,8.80,alfredo3,29855
2009-06-15,30.40,francita,29856
2012-11-15,14.40,francita,29857
2012-11-15,132.05,francita,29858
2014-12-26,20.20,,29859
2010-09-14,8.35,,29860
2010-09-14,78.00,,29861
2010-09-14,10.45,,29862
2010-09-14,8.95,,29863
2010-09-14,2.99,,29864
2010-09-14,64.75,,29865
2010-09-14,6.75,,29866
2007-12-23,26.45,,29867
2007-12-23,7.60,,29868
2007-12-23,19.50,,29869
2007-12-23,4.40,,29870
2007-12-23,0.10,,29871
2007-12-23,16.15,,29872
2007-12-23,12.15,,29873
2007-12-23,9.10,,29874
2007-12-23,11.55,,29875
2007-12-23,6.00,,29876
2011-03-06,6.98,rocy,29877
2011-03-06,36.90,rocy,29878
2011-03-06,21.60,rocy,29879
2011-03-06,10.60,rocy,29880
2011-03-06,16.80,rocy,29881
2011-03-06,4.99,rocy,29882
2011-03-06,3.85,rocy,29883
2011-03-06,28.95,rocy,29884
2011-03-06,5.15,rocy,29885
2011-03-06,52.95,rocy,29886
2005-06-04,22.20,rocy,29887
2005-06-04,4.15,rocy,29888
2005-06-04,156.23,rocy,29889
2007-03-01,12.03,rocy,29890
2007-03-01,84.40,rocy,29891
2007-03-01,70.65,rocy,29892
2007-03-01,32.19,rocy,29893
2007-03-01,5.45,rocy,29894
2007-03-01,38.10,rocy,29895
2011-08-07,156.15,rocy,29896
2010-07-07,29.70,rocy,29897
2005-12-18,4.60,rocy,29898
2013-06-08,4.43,gna,29899
2006-07-07,30.10,gna,29900
2006-07-07,5.35,gna,29901
2006-07-07,54.85,gna,29902
2006-07-07,8.05,gna,29903
2006-07-07,2.60,gna,29904
2006-07-07,6.60,gna,29905
2006-07-07,9.15,gna,29906
2006-07-07,16.90,gna,29907
2006-07-07,25.07,gna,29908
2006-07-07,16.13,gna,29909
2006-07-07,5.25,gna,29910
2006-07-07,48.70,gna,29911
2006-07-07,29.30,gna,29912
2006-07-07,78.65,gna,29913
2006-07-07,2.75,gna,29914
2006-07-07,25.35,gna,29915
2006-07-07,23.00,gna,29916
2006-07-07,2.50,gna,29917
2006-07-07,8.95,gna,29918
2006-07-07,34.00,gna,29919
2012-11-15,4.60,francita,29920
2012-11-15,33.80,francita,29921
2012-11-15,12.03,francita,29922
2012-11-15,18.30,francita,29923
2012-11-15,108.06,francita,29924
2012-11-15,56.62,francita,29925
2012-11-15,3.30,francita,29926
2012-11-15,42.25,francita,29927
2012-11-15,1.05,francita,29928
2008-07-27,1.65,francita,29929
2008-07-27,37.70,francita,29930
2008-07-03,19.08,francita,29931
2010-03-16,2.35,prudencio,29932
2010-03-16,26.60,prudencio,29933
2010-03-16,31.00,prudencio,29934
2010-03-16,36.25,prudencio,29935
2010-03-16,2.75,prudencio,29936
2010-03-16,33.90,prudencio,29937
2010-03-16,44.40,prudencio,29938
2009-05-05,1.99,prudencio,29939
2007-12-23,16.55,,29940
2007-12-23,36.75,,29941
2007-12-23,4.30,,29942
2007-12-23,13.15,,29943
2007-12-23,10.70,,29944
2012-09-07,6.05,fa,29945
2012-09-07,39.50,fa,29946
2012-09-07,14.85,fa,29947
2012-09-07,156.15,fa,29948
2012-09-07,50.43,fa,29949
2012-09-07,42.80,fa,29950
2012-09-07,8.92,fa,29951
2012-09-07,36.75,fa,29952
2012-09-07,10.90,fa,29953
2012-09-07,90.35,fa,29954
2012-09-07,0.70,fa,29955
2012-09-07,15.80,fa,29956
2012-09-07,21.80,fa,29957
2012-09-07,66.45,fa,29958
2012-09-07,50.05,fa,29959
2005-12-18,30.20,rocy,29960
2005-12-18,4.43,rocy,29961
2005-12-18,8.05,rocy,29962
2005-12-18,3.70,rocy,29963
2011-06-05,4.05,rocy,29964
2011-06-05,16.60,rocy,29965
2011-06-05,8.30,rocy,29966
2011-06-05,34.78,rocy,29967
2011-06-05,34.80,rocy,29968
2011-06-05,6.90,rocy,29969
2011-06-05,44.95,rocy,29970
2011-06-05,30.10,rocy,29971
2011-06-05,21.60,rocy,29972
2011-06-05,80.50,rocy,29973
2006-08-27,72.70,rocy,29974
2006-08-27,2.80,rocy,29975
2006-08-27,2.50,rocy,29976
2006-08-27,24.15,rocy,29977
2011-01-01,3.80,rocy,29978
2011-01-01,28.85,rocy,29979
2011-01-01,78.10,rocy,29980
2011-01-01,6.25,rocy,29981
2010-03-11,12.03,eloy,29982
2010-03-11,48.70,eloy,29983
2007-05-02,3.00,eloy,29984
2008-12-04,6.30,eloy,29985
2012-01-08,3.22,eloy,29986
2010-03-31,30.30,eloy,29987
2010-03-31,28.85,eloy,29988
2010-03-31,8.80,eloy,29989
2010-03-31,72.35,eloy,29990
2010-03-31,30.95,eloy,29991
2010-03-31,6.30,eloy,29992
2010-03-31,12.25,eloy,29993
2010-03-31,16.27,eloy,29994
2010-03-31,4.55,eloy,29995
2010-03-31,8.15,eloy,29996
2010-03-31,36.90,eloy,29997
2010-03-31,30.33,eloy,29998
2010-03-31,14.83,eloy,29999
2010-01-06,35.09,eloy,30000
2010-01-06,4.85,eloy,30001
2009-01-23,8.10,prudencio,30002
2009-01-23,35.94,prudencio,30003
2013-03-19,27.22,prudencio,30004
2013-03-19,2.99,prudencio,30005
2013-03-19,34.60,prudencio,30006
2013-03-19,72.35,prudencio,30007
2013-03-19,18.95,prudencio,30008
2013-03-19,0.85,prudencio,30009
2013-03-19,44.95,prudencio,30010
2013-03-19,6.47,prudencio,30011
2008-09-29,90.95,prudencio,30012
2008-09-29,69.05,prudencio,30013
2005-04-03,4.65,prudencio,30014
2012-09-24,22.50,prudencio,30015
2006-11-11,36.05,prudencio,30016
2011-01-13,116.05,prudencio,30017
2011-01-13,48.05,prudencio,30018
2009-07-28,0.75,prudencio,30019
2008-04-02,10.15,prudencio,30020
2008-04-02,9.10,prudencio,30021
2008-04-02,16.58,prudencio,30022
2012-02-27,9.10,silvia,30023
2014-11-03,16.20,silvia,30024
2014-07-09,124.85,silvia,30025
2014-07-09,102.60,silvia,30026
2014-07-09,46.25,silvia,30027
2014-09-10,2.50,silvia,30028
2014-09-10,14.59,silvia,30029
2005-10-11,132.15,silvia,30030
2005-10-11,35.00,silvia,30031
2005-04-06,2.70,silvia,30032
2012-06-21,2.70,silvia,30033
2012-06-21,8.15,silvia,30034
2012-06-21,140.88,silvia,30035
2012-06-21,12.75,silvia,30036
2012-06-21,37.40,silvia,30037
2012-06-21,28.65,silvia,30038
2012-06-21,31.55,silvia,30039
2006-08-06,20.20,silvia,30040
2006-08-06,132.15,silvia,30041
2006-08-06,2.80,silvia,30042
2009-03-20,8.65,rosa2,30043
2009-03-20,19.64,rosa2,30044
2009-03-20,39.95,rosa2,30045
2009-03-20,8.05,rosa2,30046
2009-03-20,8.80,rosa2,30047
2009-03-20,44.80,rosa2,30048
2009-03-20,6.80,rosa2,30049
2010-06-18,6.60,rosa2,30050
2010-06-18,30.50,rosa2,30051
2010-06-18,2.50,rosa2,30052
2010-06-18,10.85,rosa2,30053
2010-06-18,93.25,rosa2,30054
2010-06-18,1.50,rosa2,30055
2010-06-18,32.95,rosa2,30056
2010-06-18,16.13,rosa2,30057
2010-06-18,29.25,rosa2,30058
2010-06-18,16.65,rosa2,30059
2010-06-18,8.05,rosa2,30060
2010-06-18,30.95,rosa2,30061
2010-10-05,108.15,eriki,30062
2010-10-05,0.65,eriki,30063
2010-10-05,20.05,eriki,30064
2010-10-05,1.05,eriki,30065
2010-10-05,152.95,eriki,30066
2010-10-05,33.05,eriki,30067
2010-10-05,72.40,eriki,30068
2010-10-05,6.10,eriki,30069
2010-10-05,87.30,eriki,30070
2010-10-05,13.32,eriki,30071
2010-10-05,4.56,eriki,30072
2010-10-05,208.95,eriki,30073
2010-10-05,90.35,eriki,30074
2010-10-05,32.19,eriki,30075
2010-10-05,36.24,eriki,30076
2014-03-15,1.99,eriki,30077
2014-03-15,2.60,eriki,30078
2011-10-10,2.00,eriki,30079
2011-10-10,12.35,eriki,30080
2011-10-10,52.35,eriki,30081
2010-10-08,2.65,benavides,30082
2012-04-06,72.35,benavides,30083
2012-04-06,0.55,benavides,30084
2012-04-06,81.75,benavides,30085
2012-04-06,210.75,benavides,30086
2010-07-12,10.70,benavides,30087
2010-07-12,12.65,benavides,30088
2010-07-12,35.00,benavides,30089
2010-07-12,5.95,benavides,30090
2010-07-12,2.70,benavides,30091
2010-07-12,12.25,benavides,30092
2010-07-12,31.05,benavides,30093
2010-07-12,4.50,benavides,30094
2010-07-12,8.30,benavides,30095
2010-07-12,8.85,benavides,30096
2010-07-12,29.20,benavides,30097
2010-07-12,72.25,benavides,30098
2007-10-16,17.40,benavides,30099
2006-08-06,32.80,silvia,30100
2007-10-16,2.80,benavides,30101
2007-10-16,36.45,benavides,30102
2007-10-16,32.00,benavides,30103
2007-10-16,69.05,benavides,30104
2007-10-16,11.10,benavides,30105
2007-10-16,78.00,benavides,30106
2007-10-16,31.00,benavides,30107
2010-08-11,11.10,benavides,30108
2010-08-11,20.20,benavides,30109
2006-07-31,70.43,benavides,30110
2006-07-31,2.77,benavides,30111
2006-07-31,26.60,benavides,30112
2006-07-31,12.95,benavides,30113
2005-10-31,2.05,benavides,30114
2005-10-31,4.60,benavides,30115
2005-10-31,2.93,benavides,30116
2005-10-31,6.00,benavides,30117
2010-06-18,1.99,rosa2,30118
2008-11-21,34.96,felito,30119
2008-11-21,6.20,felito,30120
2008-11-21,33.35,felito,30121
2008-11-21,8.15,felito,30122
2008-11-21,48.05,felito,30123
2008-11-21,4.06,felito,30124
2008-11-21,12.80,felito,30125
2008-11-21,0.49,felito,30126
2013-03-13,37.75,felito,30127
2013-03-13,0.49,felito,30128
2013-03-13,42.25,felito,30129
2013-03-13,35.99,felito,30130
2013-03-13,986.40,felito,30131
2013-03-13,26.60,felito,30132
2013-03-13,8.30,felito,30133
2013-03-13,74.35,felito,30134
2013-03-13,5.65,felito,30135
2013-03-13,78.20,felito,30136
2013-03-13,18.95,felito,30137
2011-10-10,29.15,eriki,30138
2013-03-13,5.99,felito,30139
2013-03-13,16.60,felito,30140
2013-03-13,48.65,felito,30141
2013-03-13,3.00,felito,30142
2013-07-01,27.60,felito,30143
2013-07-01,26.60,felito,30144
2015-01-07,26.60,felito,30145
2005-12-06,10.45,felito,30146
2005-12-06,36.75,felito,30147
2005-12-06,22.25,felito,30148
2005-12-06,6.90,felito,30149
2005-12-06,34.80,felito,30150
2014-08-16,0.75,felito,30151
2011-01-12,72.40,felito,30152
2011-01-12,4.52,felito,30153
2011-07-28,8.85,felito,30154
2011-07-28,5.15,felito,30155
2011-07-28,74.10,felito,30156
2011-07-28,6.40,felito,30157
2007-10-16,0.65,benavides,30158
2011-07-28,16.27,felito,30159
2011-07-28,23.46,felito,30160
2011-07-28,1.15,felito,30161
2011-07-28,2.99,felito,30162
2011-07-28,3.70,felito,30163
2011-07-28,0.85,felito,30164
2008-02-10,104.05,felito,30165
2008-02-10,31.15,felito,30166
2008-02-10,12.10,felito,30167
2008-06-13,30.75,felito,30168
2008-06-13,24.05,felito,30169
2008-06-13,1.20,felito,30170
2008-06-13,0.70,felito,30171
2008-06-13,81.15,felito,30172
2008-06-13,2.50,felito,30173
2006-05-09,66.45,felito,30174
2006-05-09,3.30,felito,30175
2006-05-09,33.80,felito,30176
2006-05-09,6.99,felito,30177
2014-04-26,208.95,felito,30178
2006-05-09,35.41,felito,30179
2006-05-09,124.85,felito,30180
2006-05-09,0.25,felito,30181
2006-05-09,38.90,felito,30182
2006-05-09,76.07,felito,30183
2007-01-16,108.15,felito,30184
2007-01-16,16.80,felito,30185
2007-01-16,37.45,felito,30186
2007-01-16,36.35,felito,30187
2007-01-16,14.40,felito,30188
2007-02-14,8.95,felito,30189
2007-02-14,8.95,felito,30190
2007-02-14,8.15,felito,30191
2007-02-14,35.45,felito,30192
2007-02-14,6.39,felito,30193
2007-02-14,12.75,felito,30194
2007-02-14,2.80,felito,30195
2007-02-14,18.80,felito,30196
2007-02-14,25.50,felito,30197
2013-03-13,4.99,felito,30198
2007-02-14,3.35,felito,30199
2007-02-14,72.40,felito,30200
2007-02-14,30.30,felito,30201
2007-02-14,22.25,felito,30202
2007-02-14,4.70,felito,30203
2012-11-09,3.25,felito,30204
2012-11-09,1.40,felito,30205
2012-11-09,16.60,felito,30206
2012-11-09,24.20,felito,30207
2012-11-09,594.05,felito,30208
2012-11-09,32.35,felito,30209
2014-06-16,12.49,felito,30210
2014-06-16,4.98,felito,30211
2014-06-06,10.95,felito,30212
2014-06-06,21.60,felito,30213
2014-06-06,22.65,felito,30214
2005-08-10,4.05,felito,30215
2005-08-10,104.05,felito,30216
2005-08-10,114.70,felito,30217
2011-07-28,0.30,felito,30218
2005-08-10,0.99,felito,30219
2005-08-10,2.20,felito,30220
2005-08-10,8.95,felito,30221
2006-11-21,20.30,felito,30222
2013-05-16,4.60,felito,30223
2013-05-16,8.30,felito,30224
2013-05-16,20.48,felito,30225
2013-05-16,26.60,felito,30226
2013-05-16,9.10,felito,30227
2013-05-16,16.77,felito,30228
2013-05-16,130.60,felito,30229
2013-05-16,74.35,felito,30230
2013-05-16,12.55,felito,30231
2013-05-16,144.75,felito,30232
2009-06-04,12.25,,30233
2009-06-04,6.00,,30234
2009-06-04,2.80,,30235
2007-06-07,24.79,,30236
2007-06-07,34.33,,30237
2006-05-09,2.60,felito,30238
2007-06-07,18.80,,30239
2007-06-07,13.03,,30240
2007-06-07,27.60,,30241
2007-06-07,58.60,,30242
2007-06-07,78.15,,30243
2007-06-07,38.80,,30244
2007-06-07,4.60,,30245
2007-06-07,6.00,,30246
2007-06-07,2.70,,30247
2007-06-07,12.99,,30248
2007-06-07,124.00,,30249
2007-06-07,8.30,,30250
2014-07-03,3.60,,30251
2014-07-03,33.85,,30252
2014-07-03,1.05,,30253
2007-03-19,5.95,,30254
2007-03-19,48.36,,30255
2007-03-19,8.15,,30256
2007-02-14,90.95,felito,30257
2009-09-21,6.40,,30258
2009-09-21,1.50,,30259
2009-09-21,4.43,,30260
2009-09-21,23.00,,30261
2009-09-21,62.55,,30262
2009-09-21,52.40,,30263
2009-09-21,10.70,,30264
2009-09-21,20.48,,30265
2009-09-21,1.70,,30266
2009-09-21,104.05,,30267
2009-09-21,34.09,,30268
2009-09-21,58.60,,30269
2013-12-01,26.80,farri,30270
2013-12-01,48.05,farri,30271
2013-12-01,93.55,farri,30272
2013-12-01,66.05,farri,30273
2005-08-10,48.36,felito,30274
2013-12-01,30.75,farri,30275
2013-12-01,5.36,farri,30276
2014-05-25,104.05,farri,30277
2014-05-25,6.80,farri,30278
2014-05-25,23.90,farri,30279
2010-05-17,17.40,farri,30280
2011-07-06,28.40,farri,30281
2011-07-06,12.10,farri,30282
2011-07-06,6.60,farri,30283
2011-07-06,58.60,farri,30284
2011-07-06,34.96,farri,30285
2011-07-06,5.15,farri,30286
2011-07-06,24.26,farri,30287
2011-07-06,66.05,farri,30288
2011-07-06,39.50,farri,30289
2011-07-06,60.55,farri,30290
2011-07-06,2.00,farri,30291
2007-06-07,0.09,,30292
2011-07-06,1.50,farri,30293
2011-07-06,10.10,farri,30294
2011-07-06,78.10,farri,30295
2011-07-06,5.25,farri,30296
2011-07-06,96.50,farri,30297
2011-07-06,16.20,farri,30298
2011-07-06,31.25,farri,30299
2011-07-06,18.15,farri,30300
2006-05-07,986.40,farri,30301
2006-05-07,12.80,farri,30302
2006-05-07,10.95,farri,30303
2006-05-07,16.75,farri,30304
2006-05-07,39.89,farri,30305
2006-05-07,13.03,farri,30306
2006-05-07,3.30,farri,30307
2006-05-07,2.59,farri,30308
2006-05-07,54.55,farri,30309
2009-09-21,16.07,,30310
2006-05-07,93.25,farri,30311
2011-06-17,3.70,farri,30312
2011-06-17,8.88,farri,30313
2011-06-17,1.15,farri,30314
2011-06-17,20.55,farri,30315
2011-06-17,1.50,farri,30316
2011-06-17,84.40,farri,30317
2011-06-17,27.65,farri,30318
2011-06-17,2.25,farri,30319
2011-06-17,36.25,farri,30320
2011-06-17,37.70,farri,30321
2011-06-17,16.35,farri,30322
2011-06-17,66.35,farri,30323
2011-04-27,20.92,farri,30324
2011-04-27,33.80,farri,30325
2011-04-27,31.25,farri,30326
2011-04-27,8.15,farri,30327
2013-12-01,4.45,farri,30328
2011-04-27,124.30,farri,30329
2011-04-27,30.30,farri,30330
2011-04-27,30.50,farri,30331
2011-04-27,4.70,farri,30332
2011-04-27,5.99,farri,30333
2011-04-27,24.05,farri,30334
2011-04-27,102.85,farri,30335
2011-04-27,124.85,farri,30336
2012-05-16,30.30,farri,30337
2012-05-16,33.65,farri,30338
2005-02-12,4.40,farri,30339
2005-02-12,84.75,farri,30340
2011-08-26,64.35,farri,30341
2014-03-31,2.85,farri,30342
2014-03-31,12.49,farri,30343
2014-03-31,30.75,farri,30344
2014-03-31,108.99,farri,30345
2011-07-06,24.15,farri,30346
2014-03-31,0.49,farri,30347
2014-03-31,6.50,farri,30348
2007-04-13,4.40,farri,30349
2007-04-13,78.15,farri,30350
2007-04-13,84.95,farri,30351
2007-04-13,33.15,farri,30352
2009-08-06,6.05,farri,30353
2009-08-06,9.10,farri,30354
2009-08-06,3.75,farri,30355
2009-08-06,54.85,farri,30356
2010-10-08,111.65,farri,30357
2010-10-08,12.65,farri,30358
2010-10-08,6.05,farri,30359
2010-10-08,12.06,farri,30360
2010-10-08,13.09,farri,30361
2010-10-08,8.70,farri,30362
2010-10-08,1.40,farri,30363
2006-05-07,12.99,farri,30364
2010-10-08,1.99,farri,30365
2010-10-08,66.55,farri,30366
2010-10-08,6.75,farri,30367
2010-10-08,70.10,farri,30368
2010-10-08,30.43,farri,30369
2010-10-08,108.05,farri,30370
2010-10-08,3.10,farri,30371
2011-10-02,11.05,farri,30372
2011-10-02,30.10,farri,30373
2011-10-02,13.03,farri,30374
2011-10-02,8.95,farri,30375
2011-10-02,2.00,farri,30376
2011-10-02,70.35,farri,30377
2011-10-02,13.50,farri,30378
2011-10-02,0.49,farri,30379
2011-10-02,2.45,farri,30380
2011-10-02,28.40,farri,30381
2011-04-27,34.31,farri,30382
2014-03-31,18.55,farri,30383
2011-10-02,36.25,farri,30384
2011-10-02,8.65,farri,30385
2011-10-02,13.09,farri,30386
2011-10-02,66.05,farri,30387
2011-10-02,12.15,farri,30388
2011-10-02,2.70,farri,30389
2011-10-02,2.90,farri,30390
2011-10-02,6.00,farri,30391
2010-05-28,5.25,farri,30392
2010-05-28,3.10,farri,30393
2010-05-28,13.00,farri,30394
2010-05-28,42.35,farri,30395
2010-05-28,44.80,farri,30396
2010-05-28,11.55,farri,30397
2010-05-28,4.60,farri,30398
2007-11-07,104.05,farri,30399
2010-10-08,4.98,farri,30400
2007-11-07,26.80,farri,30401
2007-11-07,5.30,farri,30402
2007-11-07,2.10,farri,30403
2010-11-20,6.30,farri,30404
2010-11-20,93.55,farri,30405
2010-11-20,38.80,farri,30406
2010-11-20,4.99,farri,30407
2010-11-20,35.41,farri,30408
2010-11-20,14.17,farri,30409
2010-11-20,52.95,farri,30410
2010-11-20,3.25,farri,30411
2010-11-20,38.05,farri,30412
2010-11-20,30.33,farri,30413
2010-11-20,6.40,farri,30414
2009-12-25,16.90,farri,30415
2009-12-25,1.00,farri,30416
2009-12-25,17.40,farri,30417
2011-10-02,29.30,farri,30418
2009-12-25,108.15,farri,30419
2009-12-25,66.35,farri,30420
2009-12-25,32.35,farri,30421
2009-12-25,210.75,farri,30422
2009-12-25,38.90,farri,30423
2009-12-25,31.05,farri,30424
2009-12-25,1.99,farri,30425
2009-12-25,3.75,farri,30426
2014-10-23,34.25,farri,30427
2009-12-19,5.85,farri,30428
2009-12-19,4.50,farri,30429
2009-12-19,12.10,farri,30430
2012-05-15,4.30,farri,30431
2014-11-04,2.80,gabrino,30432
2014-11-04,33.30,gabrino,30433
2014-01-02,10.06,gabrino,30434
2014-01-02,84.70,gabrino,30435
2007-11-07,1.95,farri,30436
2014-01-02,8.15,gabrino,30437
2014-01-02,1.50,gabrino,30438
2014-01-02,19.85,gabrino,30439
2014-01-02,20.99,gabrino,30440
2014-01-02,18.90,gabrino,30441
2014-01-02,35.99,gabrino,30442
2014-01-02,2.00,gabrino,30443
2014-01-02,4.85,gabrino,30444
2014-01-02,36.00,gabrino,30445
2014-01-02,14.50,gabrino,30446
2014-01-02,6.93,gabrino,30447
2014-01-02,39.90,gabrino,30448
2014-01-02,1.45,gabrino,30449
2014-01-02,108.15,gabrino,30450
2010-06-23,1.57,gabrino,30451
2010-06-23,6.60,gabrino,30452
2010-06-23,0.55,gabrino,30453
2010-06-23,2.65,gabrino,30454
2008-05-18,0.49,candida,30455
2008-05-18,8.80,candida,30456
2009-08-03,1.60,candida,30457
2009-08-03,2.99,candida,30458
2009-08-03,4.70,candida,30459
2014-07-15,0.10,candida,30460
2014-07-15,5.36,candida,30461
2014-07-15,1.99,candida,30462
2014-07-15,21.60,candida,30463
2014-07-15,84.75,candida,30464
2014-07-15,46.10,candida,30465
2014-07-15,26.80,candida,30466
2014-07-15,2.60,candida,30467
2007-06-06,28.00,candida,30468
2011-10-01,24.00,candida,30469
2009-04-19,156.15,,30470
2009-04-19,3.20,,30471
2009-04-19,22.50,,30472
2009-04-19,52.95,,30473
2009-04-19,74.35,,30474
2010-02-01,4.99,silvia,30475
2010-02-01,6.20,silvia,30476
2010-02-01,32.40,silvia,30477
2010-02-01,13.03,silvia,30478
2010-02-01,14.19,silvia,30479
2010-02-01,0.09,silvia,30480
2010-02-01,69.05,silvia,30481
2010-02-01,12.80,silvia,30482
2010-02-01,4.06,silvia,30483
2010-02-01,130.60,silvia,30484
2010-02-01,10.85,silvia,30485
2010-02-01,7.60,silvia,30486
2009-01-03,31.25,silvia,30487
2009-01-03,2.10,silvia,30488
2009-01-03,6.50,silvia,30489
2009-01-03,30.95,silvia,30490
2009-01-03,6.63,silvia,30491
2009-01-03,8.90,silvia,30492
2009-01-03,2.00,silvia,30493
2009-01-03,66.05,silvia,30494
2009-01-03,5.35,silvia,30495
2007-01-17,7.99,rosa2,30496
2007-01-17,34.96,rosa2,30497
2007-01-17,6.59,rosa2,30498
2007-01-17,44.35,rosa2,30499
2007-01-17,23.15,rosa2,30500
2007-01-17,5.15,rosa2,30501
2007-01-17,36.45,rosa2,30502
2007-01-17,36.25,rosa2,30503
2007-01-17,3.35,rosa2,30504
2007-01-17,4.15,rosa2,30505
2005-08-30,2.00,rosa2,30506
2005-08-30,1.95,rosa2,30507
2005-08-30,3.35,rosa2,30508
2005-08-30,48.95,rosa2,30509
2005-08-30,1.50,rosa2,30510
2006-12-02,12.45,rosa2,30511
2006-02-14,26.60,rosa2,30512
2006-10-25,62.55,rosa2,30513
2006-10-25,8.70,rosa2,30514
2006-10-25,54.70,rosa2,30515
2011-10-10,76.07,eriki,30516
2014-10-24,7.45,eriki,30517
2014-10-24,24.05,eriki,30518
2005-01-28,38.80,eriki,30519
2005-01-28,70.10,eriki,30520
2005-01-28,48.36,eriki,30521
2005-01-28,72.25,eriki,30522
2005-01-28,4.50,eriki,30523
2009-12-31,594.05,oriencino,30524
2009-12-31,0.99,oriencino,30525
2010-11-11,25.50,oriencino,30526
2010-11-11,30.43,oriencino,30527
2010-11-11,36.75,oriencino,30528
2010-11-11,38.15,oriencino,30529
2010-11-11,2.60,oriencino,30530
2010-11-11,1.25,oriencino,30531
2010-11-11,69.05,oriencino,30532
2006-11-21,52.95,oriencino,30533
2006-11-21,3.00,oriencino,30534
2006-11-21,1.50,oriencino,30535
2009-04-19,36.35,,30536
2009-04-19,16.80,,30537
2009-04-19,2.35,,30538
2009-04-19,36.70,,30539
2014-09-03,12.77,,30540
2014-09-03,32.75,,30541
2014-09-03,96.55,,30542
2011-10-01,124.30,,30543
2011-10-01,24.75,,30544
2011-10-01,12.80,,30545
2011-10-01,10.70,,30546
2011-10-01,8.85,,30547
2011-10-01,28.00,,30548
2011-10-01,22.40,,30549
2011-10-01,1.50,,30550
2011-10-01,22.20,,30551
2012-04-28,1.45,,30552
2014-04-06,10.85,,30553
2009-07-17,3.45,loyola,30554
2009-07-17,28.00,loyola,30555
2010-06-15,93.30,silvia,30556
2010-06-15,12.10,silvia,30557
2010-06-15,84.70,silvia,30558
2010-06-15,1.95,silvia,30559
2010-06-15,24.05,silvia,30560
2010-06-15,8.30,silvia,30561
2010-06-15,0.75,silvia,30562
2010-06-15,30.50,silvia,30563
2010-06-15,4.98,silvia,30564
2005-02-19,1.25,vazquez,30565
2008-02-20,120.50,vazquez,30566
2008-02-20,25.07,vazquez,30567
2008-02-20,36.59,vazquez,30568
2008-02-20,30.10,vazquez,30569
2008-02-20,4.99,vazquez,30570
2008-02-20,30.30,vazquez,30571
